,base,tag
939,zmiksować,praet:pl:m1:perf
940,Kajetan,subst:sg:nom:m1
941,Aron,subst:sg:nom:m1
942,i,conj
943,Adam,subst:sg:nom:m1
944,Toczko,subst:sg:nom:m1
945,w,prep:loc:nwok
946,Tarchostudio,subst:sg:loc:n
947,w,prep:loc:nwok
948,rok,subst:pl:loc:m3
949,2002,num:pl:nom:m3:congr
950,-,interp
951,2003,num:pl:nom:m3:congr
952,.,interp
953,kolega,brev:pun
954,.,interp
955,Henryk,subst:sg:nom:m1
956,Rospendowski,subst:sg:nom:m1
957,nie,qub
958,mieć,praet:sg:m1:imperf
959,natomiast,conj
960,żaden,adj:pl:gen:n:pos
961,skrupuły,subst:pl:gen:n
962,.,interp
963,uważać,praet:sg:m1:imperf
964,",",interp
965,że,comp
966,decydować,inf:imperf
967,o,prep:loc
968,wykluczyć,ger:sg:loc:n:perf:aff
969,Bąk,subst:sg:gen:m1
970,nie,conj
971,tylko,conj
972,można,pred
973,",",interp
974,ale,conj
975,i,conj
976,trzeba,pred
977,.,interp
978,on,ppron3:sg:gen:m1:ter:akc:npraep
979,wrogi,adj:sg:acc:m3:pos
980,stosunek,subst:sg:acc:m3
981,do,prep:gen
982,Polska,subst:sg:gen:f
983,ludowy,adj:sg:gen:f:pos
984,i,conj
985,do,prep:gen
986,budowa,subst:sg:gen:f
987,socjalizm,subst:sg:gen:m3
988,",",interp
989,do,prep:gen
990,wszelki,adj:pl:gen:m3:pos
991,przejaw,subst:pl:gen:m3
992,budować,ger:sg:gen:n:imperf:aff
993,nowy,adj:sg:gen:n:pos
994,życie,subst:sg:gen:n
995,w,prep:loc:nwok
996,Polska,subst:sg:loc:f
997,datować,fin:sg:ter:imperf
998,się,qub
999,od,prep:gen:nwok
1000,wyzwolić,ger:sg:gen:n:perf:aff
1001,Polska,subst:sg:gen:f
1002,przez,prep:acc:nwok
1003,armia,subst:sg:acc:f
1004,radziecki,adj:sg:acc:f:pos
1005,.,interp
1006,jeśli,comp
1007,kolega,brev:pun
1008,.,interp
1009,Bąk,subst:sg:nom:m1
1010,być,fin:sg:ter:imperf
1011,odpowiedzialny,adj:sg:nom:m1:pos
1012,za,prep:acc
1013,swój,adj:pl:acc:m3:pos
1014,czyn,subst:pl:acc:m3
1015,-,interp
1016,nasz,adj:sg:inst:m3:pos
1017,obowiązek,subst:sg:inst:m3
1018,być,fin:sg:ter:imperf
1019,wykluczyć,ger:sg:nom:n:perf:aff
1020,on,ppron3:sg:gen:m1:ter:nakc:npraep
1021,z,prep:gen:wok
1022,związek,subst:sg:gen:m3
1023,.,interp
1024,jeżeli,comp
1025,nie,qub
1026,",",interp
1027,choroba,subst:sg:nom:f
1028,on,ppron3:sg:gen:m1:ter:akc:npraep
1029,przynosić,fin:sg:ter:imperf
1030,nieobliczalny,adj:pl:acc:f:pos
1031,szkoda,subst:pl:acc:f
1032,dobry,adj:sg:gen:f:pos
1033,opinia,subst:sg:dat:f
1034,związek,subst:sg:gen:m3
1035,literat,subst:pl:gen:m1
1036,",",interp
1037,a,conj
1038,zatem,conj
1039,człowiek,subst:sg:gen:m1
1040,chory,adj:sg:gen:m1:pos
1041,psychicznie,adv:pos
1042,i,conj
1043,szkodnik,subst:sg:gen:m1
1044,tolerować,inf:imperf
1045,w,prep:loc:nwok
1046,związek,subst:sg:loc:m3
1047,nie,qub
1048,można,pred
1049,.,interp
1050,kolega,brev:pun
1051,.,interp
1052,Jan,subst:sg:nom:m1
1053,Bykowski,subst:sg:nom:m1
1054,przypomnieć,praet:sg:m1:perf
1055,wiele,num:pl:acc:m3:rec
1056,fakt,subst:pl:gen:m3
1057,",",interp
1058,mówić,pact:pl:gen:m3:imperf:aff
1059,o,prep:loc
1060,to,subst:sg:loc:n
1061,",",interp
1062,że,comp
1063,Bąk,subst:sg:nom:m1
1064,być,fin:sg:ter:imperf
1065,faszyzować,pact:sg:inst:m1:imperf:aff
1066,antysemita,subst:sg:inst:m1
1067,",",interp
1068,zdeklarowany,adj:sg:inst:m1:pos
1069,rasista,subst:sg:inst:m1
1070,",",interp
1071,niedemokrata,subst:sg:inst:m1
1072,i,conj
1073,w,prep:acc:nwok
1074,żaden,adj:sg:acc:m3:pos
1075,sposób,subst:sg:acc:m3
1076,nie,qub
1077,mieścić,fin:sg:ter:imperf
1078,się,qub
1079,w,prep:loc:nwok
1080,szereg,subst:pl:loc:m3
1081,pisarz,subst:pl:gen:m1
1082,Polska,subst:sg:gen:f
1083,ludowy,adj:sg:gen:f:pos
1084,.,interp
1085,kolega,brev:pun
1086,.,interp
1087,dr,brev:npun
1088,Jerzy,subst:sg:nom:m1
1089,Koller,subst:sg:nom:m1
1090,podkreślić,praet:sg:m1:perf
1091,z,prep:gen:nwok
1092,kolej,subst:sg:gen:f
1093,on,ppron3:sg:gen:m1:ter:akc:npraep
1094,wrogi,adj:sg:acc:m3:pos
1095,stosunek,subst:sg:acc:m3
1096,do,prep:gen
1097,związek,subst:sg:gen:m3
1098,",",interp
1099,w,prep:loc:nwok
1100,który,adj:sg:loc:m3:pos
1101,upatrywać,fin:sg:ter:imperf
1102,Bąk,subst:sg:nom:m1
1103,źródło,subst:sg:acc:n
1104,swój,adj:pl:gen:f:pos
1105,krzywda,subst:pl:gen:f
1106,.,interp
1107,on,ppron3:sg:gen:m1:ter:akc:npraep
1108,rola,subst:sg:nom:f
1109,w,prep:loc:nwok
1110,praca,subst:pl:loc:f
1111,związek,subst:sg:gen:m3
1112,być,fin:sg:ter:imperf
1113,destrukcyjny,adj:sg:nom:f:pos
1114,",",interp
1115,a,conj
1116,on,ppron3:sg:gen:m1:ter:akc:npraep
1117,stan,subst:sg:nom:m3
1118,psychiczny,adj:sg:nom:m3:pos
1119,nie,qub
1120,pozwalać,fin:sg:ter:imperf
1121,na,prep:acc
1122,on,ppron3:sg:gen:m1:ter:akc:npraep
1123,przynależność,subst:sg:acc:f
1124,organizacyjny,adj:sg:acc:f:pos
1125,.,interp
1126,z,prep:gen:nwok
1127,ulica,subst:sg:gen:f
1128,Szkolny,adj:sg:gen:f:pos
1129,",",interp
1130,gdzie,adv
1131,dotąd,adv
1132,wybuchać,praet:pl:m3:imperf
1133,pożar,subst:pl:nom:m3
1134,",",interp
1135,podpalacz,subst:sg:nom:m1
1136,przenieść,praet:sg:m1:perf:nagl
1137,się,qub
1138,na,prep:acc
1139,sąsiedni,adj:sg:acc:f:pos
1140,ulica,subst:sg:acc:f
1141,Pomnikowy,adj:sg:acc:f:pos
1142,.,interp
1143,tu,adv
1144,znajdować,fin:pl:ter:imperf
1145,się,qub
1146,trzy,num:pl:nom:f:congr
1147,połączyć,ppas:pl:nom:f:perf:aff
1148,z,prep:inst:wok
1149,siebie,siebie:inst
1150,stodoła,subst:pl:nom:f
1151,.,interp
1152,od,prep:gen:nwok
1153,główny,adj:sg:gen:f:pos
1154,ulica,subst:sg:gen:f
1155,Raciborski,adj:sg:gen:f:pos
1156,teren,subst:sg:nom:m3
1157,ogrodzić,ppas:sg:nom:m3:perf:aff
1158,być,fin:sg:ter:imperf
1159,płot,subst:sg:inst:m3
1160,.,interp
1161,sprawca,subst:sg:nom:m1
1162,świetnie,adv:pos
1163,orientować,fin:sg:ter:imperf
1164,się,qub
1165,w,prep:loc:nwok
1166,teren,subst:sg:loc:m3
1167,.,interp
1168,wiedzieć,praet:sg:m1:imperf
1169,",",interp
1170,że,comp
1171,od,prep:gen:nwok
1172,strona,subst:sg:gen:f
1173,ulica,subst:sg:gen:f
1174,Szkolny,adj:sg:gen:f:pos
1175,nie,qub
1176,mieć,fin:sg:ter:imperf
1177,płot,subst:sg:gen:m3
1178,i,conj
1179,można,pred
1180,wejść,inf:perf
1181,na,prep:acc
1182,teren,subst:sg:acc:m3
1183,działka,subst:sg:gen:f
1184,.,interp
1185,Bieńkowiczanin,subst:pl:nom:m1
1186,być,fin:pl:ter:imperf
1187,pewny,adj:pl:nom:m1:pos
1188,",",interp
1189,że,comp
1190,to,pred
1191,ktoś,subst:sg:nom:m1
1192,z,prep:gen:wok
1193,wieś,subst:sg:gen:f
1194,.,interp
1195,podobnie,adv:pos
1196,oceniać,fin:sg:ter:imperf
1197,sytuacja,subst:sg:acc:f
1198,młody,adj:sg:nom:m1:com
1199,brygadier,subst:sg:nom:m1
1200,Jan,subst:sg:nom:m1
1201,Pawnik,subst:sg:nom:m1
1202,",",interp
1203,zastępca,subst:sg:nom:m1
1204,komendant,subst:sg:gen:m1
1205,powiatowy,adj:sg:gen:m1:pos
1206,państwowy,adj:sg:gen:f:pos
1207,straż,subst:sg:gen:f
1208,pożarny,adj:sg:gen:f:pos
1209,w,prep:loc:nwok
1210,Racibórz,subst:sg:loc:m3
1211,.,interp
1212,-,interp
1213,mieszkaniec,subst:pl:nom:m1
1214,prowadzić,fin:pl:ter:imperf
1215,w,prep:loc:wok
1216,wieś,subst:sg:loc:f
1217,patrol,subst:pl:acc:m3
1218,.,interp
1219,ogień,subst:sg:nom:m3
1220,wybuchnąć,praet:sg:m1:perf
1221,akurat,qub
1222,wówczas,adv
1223,",",interp
1224,gdy,adv
1225,się,qub
1226,skończyć,praet:pl:m3:perf
1227,.,interp
1228,albo,conj
1229,podpalacz,subst:sg:nom:m1
1230,znać,fin:sg:ter:imperf
1231,dokładny,adj:pl:acc:f:pos
1232,godzina,subst:pl:acc:f
1233,",",interp
1234,w,prep:loc:nwok
1235,który,adj:pl:loc:f:pos
1236,się,qub
1237,odbywać,fin:pl:ter:imperf
1238,",",interp
1239,albo,conj
1240,sam,adj:sg:nom:m1:pos
1241,brać,fin:sg:ter:imperf
1242,w,prep:loc:nwok
1243,on,ppron3:pl:loc:m3:ter:akc:praep
1244,udział,subst:sg:acc:m3
1245,-,interp
1246,mówić,fin:sg:ter:imperf
1247,Jan,subst:sg:nom:m1
1248,Pawnik,subst:sg:nom:m1
1249,.,interp
1250,policja,subst:sg:nom:f
1251,dla,prep:gen
1252,dobro,subst:sg:gen:n
1253,śledztwo,subst:sg:gen:n
1254,nie,qub
1255,chcieć,fin:sg:ter:imperf
1256,komentować,inf:imperf
1257,cały,adj:sg:gen:f:pos
1258,sprawa,subst:sg:gen:f
1259,.,interp
1260,niewiele,adv
1261,brakować,praet:sg:n:imperf
1262,",",interp
1263,a,conj
1264,kariera,subst:sg:nom:f
1265,pani,subst:sg:gen:f
1266,minister,subst:sg:gen:f
1267,potoczyć,praet:sg:f:perf
1268,by,qub
1269,się,qub
1270,w,prep:acc:nwok
1271,zupełnie,adv:pos
1272,inny,adj:sg:acc:m3:pos
1273,sposób,subst:sg:acc:m3
1274,.,interp
1275,w,prep:loc:nwok
1276,2002,adj:sg:loc:m3:pos
1277,rok,subst:sg:loc:m3
1278,postanowić,praet:sg:f:perf
1279,walczyć,inf:imperf
1280,o,prep:acc
1281,stanowisko,subst:sg:acc:n
1282,wójt,subst:sg:gen:m1
1283,w,prep:loc:nwok
1284,rodzinny,adj:sg:loc:f:pos
1285,gmina,subst:sg:loc:f
1286,–,interp
1287,Somianka,subst:sg:loc:f
1288,.,interp
1289,a,conj
1290,właśnie,qub
1291,tam,adv
1292,przez,prep:acc:nwok
1293,siedem,num:pl:acc:m3:rec
1294,rok,subst:pl:gen:m3
1295,(,interp
1296,1990,num:pl:nom:m3:rec
1297,-,interp
1298,1997,num:pl:nom:m3:rec
1299,),interp
1300,rządzić,praet:sg:m1:imperf
1301,Jarosław,subst:sg:nom:m1
1302,Kalinowski,subst:sg:nom:m1
1303,.,interp
1304,Elżbieta,subst:sg:nom:f
1305,Jakubiak,subst:sg:nom:f
1306,ponieść,praet:sg:f:perf
1307,porażka,subst:sg:acc:f
1308,",",interp
1309,wójt,subst:sg:inst:m1
1310,nie,qub
1311,zostać,praet:sg:f:perf
1312,",",interp
1313,zainstalować,praet:sg:f:perf
1314,się,qub
1315,więc,conj
1316,w,prep:loc:nwok
1317,stołeczny,adj:sg:loc:m3:pos
1318,magistrat,subst:sg:loc:m3
1319,.,interp
1320,dać,praet:sg:f:perf
1321,się,qub
1322,tam,adv
1323,poznać,inf:perf
1324,jako,conj
1325,kompetentny,adj:sg:nom:m1:pos
1326,urzędnik,subst:sg:nom:m1
1327,.,interp
1328,kierować,praet:sg:f:imperf
1329,przygotowanie,subst:pl:inst:n
1330,do,prep:gen
1331,obchód,subst:pl:gen:m3
1332,60,adj:sg:gen:f:pos
1333,.,interp
1334,rocznica,subst:sg:gen:f
1335,powstanie,subst:sg:gen:n
1336,warszawski,adj:sg:gen:n:pos
1337,i,conj
1338,pilotować,praet:sg:f:imperf
1339,budowa,subst:sg:acc:f
1340,muzeum,subst:sg:gen:n
1341,.,interp
1342,zdanie,subst:sg:inst:n
1343,pracownik,subst:pl:gen:m1
1344,magistrat,subst:sg:gen:m3
1345,",",interp
1346,to,pred
1347,w,prep:loc:nwok
1348,duży,adj:sg:loc:f:pos
1349,miara,subst:sg:loc:f
1350,on,ppron3:sg:gen:f:ter:akc:npraep
1351,zasługa,subst:sg:nom:f
1352,",",interp
1353,że,comp
1354,cały,adj:sg:nom:f:pos
1355,operacja,subst:sg:nom:f
1356,nie,conj
1357,zakończyć,praet:sg:f:perf
1358,się,qub
1359,klapa,subst:sg:inst:f
1360,i,conj
1361,kompromitacja,subst:sg:inst:f
1362,władza,subst:pl:gen:f
1363,stolica,subst:sg:gen:f
1364,.,interp
1365,szybko,adv:pos
1366,okazać,praet:sg:n:perf
1367,się,qub
1368,",",interp
1369,że,comp
1370,świetnie,adv:pos
1371,dogadywać,fin:sg:ter:imperf
1372,się,qub
1373,z,prep:inst:nwok
1374,prezydent,subst:sg:inst:m1
1375,.,interp
1376,jak,adv:pos
1377,opowiadać,fin:pl:ter:imperf
1378,on,ppron3:sg:gen:f:ter:akc:npraep
1379,znajomy,subst:pl:nom:m1
1380,",",interp
1381,matkować,praet:sg:f:imperf
1382,on,ppron3:sg:dat:m1:ter:nakc:npraep
1383,",",interp
1384,dbać,praet:sg:f:imperf
1385,",",interp
1386,żeby,comp
1387,wypoczywać,praet:sg:m1:imperf
1388,i,conj
1389,by,comp
1390,niepotrzebnie,adv:pos
1391,się,qub
1392,nie,qub
1393,denerwować,praet:sg:m1:imperf
1394,.,interp
1395,szczególnie,adv:pos
1396,chronić,praet:sg:f:imperf
1397,on,ppron3:sg:acc:m1:ter:nakc:npraep
1398,w,prep:loc:nwok
1399,czas,subst:sg:loc:m3
1400,kampania,subst:sg:gen:f
1401,prezydencki,adj:sg:gen:f:pos
1402,.,interp
1403,Lech,subst:sg:nom:m1
1404,Kaczyński,subst:sg:nom:m1
1405,docenić,praet:sg:m1:perf
1406,on,ppron3:sg:acc:f:ter:akc:npraep
1407,i,conj
1408,po,prep:loc
1409,wygrany,adj:pl:loc:n:pos
1410,wybory,subst:pl:loc:n
1411,mianować,praet:sg:m1:perf
1412,szefowa,subst:sg:inst:f
1413,gabinet,subst:sg:gen:m3
1414,prezydent,subst:sg:gen:m1
1415,RP,subst:sg:gen:f
1416,.,interp
1417,ciepły,adj:sg:nom:f:pos
1418,i,conj
1419,kompetentny,adj:sg:nom:f:pos
1420,wiosłować,praet:pl:m1:imperf
1421,z,prep:inst:nwok
1422,tysiąc,subst:sg:inst:m3
1423,ostrożność,subst:pl:gen:f
1424,;,interp
1425,zacisnąć,praet:pl:m1:perf
1426,ząb,subst:pl:acc:m3
1427,i,conj
1428,nikt,subst:sg:nom:m1
1429,nie,qub
1430,wymówić,praet:sg:m1:perf
1431,słowo,subst:sg:gen:n
1432,.,interp
1433,błyskawica,subst:pl:nom:f
1434,dawno,adv:pos
1435,już,qub
1436,pogasnąć,praet:pl:f:perf
1437,i,conj
1438,mokry,adj:sg:nom:f:pos
1439,otaczać,praet:sg:f:imperf
1440,on,ppron3:pl:acc:m1:ter:akc:npraep
1441,ciemność,subst:sg:nom:f
1442,.,interp
1443,-,interp
1444,Szostak,subst:sg:nom:m1
1445,machać,fin:sg:ter:imperf
1446,latarka,subst:sg:inst:f
1447,!,interp
1448,-,interp
1449,oznajmić,praet:sg:m1:perf
1450,z,prep:inst:nwok
1451,radość,subst:sg:inst:f
1452,Burski,subst:sg:nom:m1
1453,.,interp
1454,nie,qub
1455,móc,fin:sg:ter:imperf
1456,my,ppron12:pl:gen:m1:pri
1457,widzieć,inf:imperf
1458,",",interp
1459,ale,conj
1460,dawać,fin:sg:ter:imperf
1461,znak,subst:pl:acc:m3
1462,.,interp
1463,machać,impt:sg:sec:imperf
1464,",",interp
1465,machać,impt:sg:sec:imperf
1466,",",interp
1467,chłopaczek,subst:sg:voc:m1
1468,",",interp
1469,bo,comp
1470,nie,qub
1471,wiedzieć,fin:sg:sec:imperf
1472,",",interp
1473,kto,subst:sg:acc:m1
1474,powitać,fin:sg:sec:perf
1475,.,interp
1476,udać,fin:sg:ter:perf
1477,się,qub
1478,",",interp
1479,udać,fin:sg:ter:perf
1480,się,qub
1481,!,interp
1482,Adaś,subst:sg:voc:m1
1483,",",interp
1484,strasznie,adv:pos
1485,ty,ppron12:sg:acc:m1:sec:nakc
1486,kochać,fin:sg:pri:imperf
1487,!,interp
1488,-,interp
1489,krzyknąć,praet:sg:m1:perf
1490,ni,conj
1491,stąd,adv
1492,",",interp
1493,ni,conj
1494,zowąd,adv
1495,.,interp
1496,Adaś,subst:sg:nom:m1
1497,uścisnąć,praet:sg:m1:perf
1498,on,ppron3:sg:dat:m1:ter:nakc:npraep
1499,ręka,subst:sg:acc:f
1500,w,prep:loc:nwok
1501,ciemność,subst:sg:loc:f
1502,.,interp
1503,razem,adv
1504,pójść,praet:pl:m1:perf
1505,do,prep:gen
1506,kuchnia,subst:sg:gen:f
1507,",",interp
1508,przynieść,praet:pl:m1:perf
1509,na,prep:acc
1510,wpół,adv
1511,wystygły,adj:pl:acc:f:pos
1512,potrawa,subst:pl:acc:f
1513,.,interp
1514,odkorkować,praet:sg:m1:perf
1515,butelka,subst:sg:acc:f
1516,wino,subst:sg:gen:n
1517,.,interp
1518,jeść,praet:pl:m1:imperf
1519,przekomarzać,pcon:imperf
1520,się,qub
1521,wesoło,adv:pos
1522,",",interp
1523,pić,praet:pl:m1:imperf
1524,wino,subst:sg:acc:n
1525,i,conj
1526,zaglądać,praet:pl:m1:imperf
1527,siebie,siebie:dat
1528,w,prep:acc:nwok
1529,oko,subst:pl:acc:n
1530,jak,adv:pos
1531,para,subst:sg:nom:f
1532,zakochać,ppas:pl:gen:m1:perf:aff
1533,student,subst:pl:gen:m1
1534,.,interp
1535,-,interp
1536,dlaczego,adv
1537,być,aglt:sg:sec:imperf:nwok
1538,tak,qub
1539,dziwnie,adv:pos
1540,na,prep:acc
1541,ja,ppron12:sg:acc:f:pri:akc
1542,patrzyć,praet:sg:m1:imperf
1543,?,interp
1544,-,interp
1545,na,prep:loc
1546,ten,adj:sg:loc:m3:pos
1547,dywan,subst:sg:loc:m3
1548,odkryć,praet:sg:m1:perf
1549,być,aglt:sg:pri:imperf:wok
1550,ty,ppron12:sg:acc:f:sec:nakc
1551,na,prep:acc
1552,nowo,adv:pos
1553,",",interp
1554,strasznie,adv:pos
1555,ja,ppron12:sg:dat:m1:pri:nakc
1556,się,qub
1557,podobać,praet:sg:f:imperf
1558,być,aglt:sg:sec:imperf:nwok
1559,.,interp
1560,-,interp
1561,e,interj
1562,",",interp
1563,pleść,fin:sg:sec:imperf
1564,.,interp
1565,.,interp
1566,.,interp
1567,przecież,qub
1568,ja,ppron12:sg:acc:f:pri:akc
1569,znać,fin:sg:sec:imperf
1570,do,prep:gen
1571,znudzenie,subst:sg:gen:n
1572,;,interp
1573,co,subst:sg:acc:n
1574,tam,adv
1575,nowy,adj:sg:gen:n:pos
1576,wypatrzyć,praet:sg:m1:perf
1577,być,aglt:sg:sec:imperf:wok
1578,?,interp
1579,-,interp
1580,wyglądać,praet:sg:f:imperf
1581,być,aglt:sg:sec:imperf:nwok
1582,jak,adv:pos
1583,Ewa,subst:sg:nom:f
1584,z,prep:gen:nwok
1585,flamandzki,adj:sg:gen:m3:pos
1586,gobelin,subst:sg:gen:m3
1587,.,interp
1588,-,interp
1589,lubić,fin:sg:sec:imperf
1590,ten,adj:sg:acc:m3:pos
1591,dywan,subst:sg:acc:m3
1592,.,interp
1593,obiekt,subst:sg:nom:m3
1594,Storyboard,subst:sg:nom:m3
1595,nie,qub
1596,być,fin:sg:ter:imperf
1597,ostatni,adj:sg:inst:m3:pos
1598,znacznik,subst:sg:inst:m3
1599,",",interp
1600,który,adj:sg:acc:m3:pos
1601,poznawać,fin:pl:pri:imperf
1602,w,prep:loc:nwok
1603,ten,adj:sg:loc:n:pos
1604,miejsce,subst:sg:loc:n
1605,.,interp
1606,do,prep:gen
1607,powiązać,ger:sg:gen:n:perf:aff
1608,ten,adj:sg:gen:m3:pos
1609,obiekt,subst:sg:gen:m3
1610,z,prep:inst:nwok
1611,trigger,subst:sg:inst:m3
1612,zdarzenie,subst:sg:gen:n
1613,należeć,fin:sg:ter:imperf
1614,wykorzystać,inf:perf
1615,obiekt,subst:sg:acc:m3
1616,Begin-Storyboard,subst:sg:nom:m3
1617,.,interp
1618,całość,subst:sg:nom:f
1619,animacja,subst:sg:gen:f
1620,wyglądać,fin:sg:ter:imperf
1621,zatem,conj
1622,następująco,adv:pos
1623,:,interp
1624,tuż,qub
1625,po,prep:loc
1626,kliknąć,ger:sg:loc:n:perf:aff
1627,przycisk,subst:sg:gen:m3
1628,rozpocząć,fin:sg:ter:perf
1629,się,qub
1630,animacja,subst:sg:nom:f
1631,",",interp
1632,który,adj:sg:nom:f:pos
1633,po,prep:loc
1634,5,num:pl:loc:f:congr
1635,sekunda,subst:pl:loc:f
1636,doprowadzić,fin:sg:ter:perf
1637,do,prep:gen
1638,poszerzyć,ger:sg:gen:n:perf:aff
1639,przycisk,subst:sg:gen:m3
1640,na,prep:acc
1641,szerokość,subst:sg:acc:f
1642,cały,adj:sg:gen:n:pos
1643,okno,subst:sg:gen:n
1644,(,interp
1645,przy,prep:loc
1646,założenie,subst:sg:loc:n
1647,",",interp
1648,że,comp
1649,okno,subst:sg:nom:n
1650,mieć,fin:sg:ter:imperf
1651,150,num:pl:acc:m3:rec
1652,piksel,subst:pl:gen:m3
1653,szerokość,subst:sg:gen:f
1654,),interp
1655,.,interp
1656,wszystek,adj:pl:nom:f:pos
1657,animacja,subst:pl:nom:f
1658,udostępniać,fin:pl:ter:imperf
1659,inny,adj:pl:acc:f:pos
1660,ciekawy,adj:pl:acc:f:pos
1661,właściwość,subst:pl:acc:f
1662,",",interp
1663,który,adj:pl:nom:f:pos
1664,pozwalać,fin:pl:ter:imperf
1665,na,prep:acc
1666,bardzo,adv:com
1667,precyzyjny,adj:sg:acc:f:pos
1668,kontrola,subst:sg:acc:f
1669,nad,prep:inst:nwok
1670,on,ppron3:pl:inst:f:ter:akc:praep
1671,:,interp
1672,public,subst:sg:nom:m3
1673,RepeatBehavior,subst:sg:nom:m3
1674,RepeatBehavior,subst:sg:nom:m3
1675,-,interp
1676,określać,fin:sg:ter:imperf
1677,sposób,subst:sg:acc:m3
1678,powtarzać,ger:sg:gen:n:imperf:aff
1679,animacja,subst:sg:gen:f
1680,.,interp
1681,należeć,fin:sg:ter:imperf
1682,podać,inf:perf
1683,liczba,subst:sg:acc:f
1684,powtórzenie,subst:pl:gen:n
1685,(,interp
1686,z,prep:inst:nwok
1687,sufiks,subst:sg:inst:m3
1688,raz,brev:npun
1689,",",interp
1690,na_przykład,brev:pun
1691,.,interp
1692,2,num:pl:nom:m3:congr
1693,raz,brev:npun
1694,),interp
1695,",",interp
1696,aby,comp
1697,uzyskać,inf:perf
1698,n-krotność,adj:pl:gen:n:pos
1699,powtórzenie,subst:pl:gen:n
1700,",",interp
1701,wartość,subst:sg:nom:f
1702,Forever,subst:sg:nom:m3
1703,",",interp
1704,aby,comp
1705,animacja,subst:sg:nom:f
1706,być,praet:sg:f:imperf
1707,powtarzać,ppas:sg:nom:f:imperf:aff
1708,nieskończenie,adv:pos
1709,wiele,num:sg:acc:m3:rec
1710,raz,subst:pl:gen:m3
1711,",",interp
1712,lub,conj
1713,wartość,subst:sg:nom:f
1714,typ,subst:sg:gen:m3
1715,TimeSpan,subst:sg:nom:m3
1716,(,interp
1717,czyli,conj
1718,przedział,subst:sg:nom:m3
1719,czasowy,adj:sg:nom:m3:pos
1720,),interp
1721,",",interp
1722,aby,comp
1723,animacja,subst:sg:nom:f
1724,być,praet:sg:f:imperf
1725,powtarzać,ppas:sg:nom:f:imperf:aff
1726,przez,prep:acc:nwok
1727,określić,ppas:sg:acc:m3:perf:aff
1728,czas,subst:sg:acc:m3
1729,(,interp
1730,przy,prep:loc
1731,ustawić,ger:sg:loc:n:perf:aff
1732,ten,adj:sg:gen:f:pos
1733,wartość,subst:sg:gen:f
1734,na,prep:acc
1735,0,num:pl:nom:n:rec
1736,:,interp
1737,0,num:pl:nom:n:rec
1738,:,interp
1739,6,num:pl:nom:n:rec
1740,i,conj
1741,czas,subst:sg:loc:m3
1742,trwać,ger:sg:gen:n:imperf:aff
1743,animacja,subst:sg:gen:f
1744,wynosić,pact:sg:loc:m3:imperf:aff
1745,3,num:pl:nom:f:congr
1746,sekunda,subst:pl:nom:f
1747,",",interp
1748,animacja,subst:sg:nom:f
1749,zostać,fin:sg:ter:perf
1750,wykonać,ppas:sg:nom:f:perf:aff
1751,dwa,num:pl:acc:m3:congr
1752,raz,subst:pl:acc:m3
1753,),interp
1754,.,interp
1755,w,prep:loc:nwok
1756,pierwszy,adj:sg:loc:m3:pos
1757,przypadek,subst:sg:loc:m3
1758,można,pred
1759,podać,inf:perf
1760,wartość,subst:sg:acc:f
1761,niecałkowity,adj:sg:acc:f:pos
1762,(,interp
1763,na_przykład,brev:pun
1764,.,interp
1765,0.3,num:pl:acc:m3:rec
1766,raz,brev:npun
1767,),interp
1768,",",interp
1769,aby,comp
1770,animacja,subst:sg:nom:f
1771,być,praet:sg:f:imperf
1772,wykonać,ppas:sg:nom:f:perf:aff
1773,tylko,qub
1774,w,prep:loc:nwok
1775,część,subst:sg:loc:f
1776,.,interp
1777,wykaz,subst:sg:acc:m3
1778,linia,subst:pl:gen:f
1779,o,prep:loc
1780,znaczenie,subst:sg:loc:n
1781,państwowy,adj:sg:loc:n:pos
1782,ustanawiać,fin:sg:ter:imperf
1783,rząd,subst:sg:nom:m3
1784,specjalny,adj:sg:inst:m3:pos
1785,dekret,subst:sg:inst:m3
1786,.,interp
1787,linia,subst:pl:nom:f
1788,o,prep:loc
1789,taki,adj:sg:loc:n:pos
1790,znaczenie,subst:sg:loc:n
1791,pełnić,fin:pl:ter:imperf
1792,ważny,adj:pl:acc:f:pos
1793,funkcja,subst:pl:acc:f
1794,gospodarczy,adj:pl:acc:f:pos
1795,",",interp
1796,obronny,adj:pl:acc:f:pos
1797,",",interp
1798,społeczny,adj:pl:acc:f:pos
1799,lub,conj
1800,ekologiczny,adj:pl:acc:f:pos
1801,.,interp
1802,finansowy,adj:sg:nom:f:pos
1803,odpowiedzialność,subst:sg:nom:f
1804,za,prep:acc
1805,dobry,adj:sg:acc:m3:pos
1806,stan,subst:sg:acc:m3
1807,ten,adj:pl:gen:f:pos
1808,linia,subst:pl:gen:f
1809,spoczywać,fin:sg:ter:imperf
1810,właśnie,qub
1811,na,prep:loc
1812,państwo,subst:sg:loc:n
1813,–,interp
1814,ustawa,subst:sg:nom:f
1815,mówić,fin:sg:ter:imperf
1816,",",interp
1817,że,comp
1818,mieć,fin:sg:ter:imperf
1819,on,ppron3:sg:nom:n:ter:akc:npraep
1820,pokrywać,inf:imperf
1821,wszelki,adj:pl:acc:m3:pos
1822,koszt,subst:pl:acc:m3
1823,remont,subst:pl:gen:m3
1824,i,conj
