,base,tag
151,2003,num:pl:nom:m3:congr
152,.,interp
0,kolega,brev:pun
1,.,interp
2,Henryk,subst:sg:nom:m1
3,Rospendowski,ign
4,nie,qub
5,mieć,praet:sg:m3:imperf
6,natomiast,conj
7,żaden,adj:pl:gen:m3:pos
8,skrupuł,subst:pl:gen:m3
9,.,interp
10,uważać,praet:sg:m1:imperf
11,",",interp
12,że,comp
13,decydować,inf:imperf
14,o,prep:loc
15,wykluczyć,ger:sg:loc:n:perf:aff
16,Bąk,subst:sg:gen:m1
17,nie,qub
18,tylko,qub
19,można,pred
20,",",interp
21,ale,conj
22,i,conj
23,trzeba,pred
24,.,interp
25,on,ppron3:sg:gen:m1:ter:akc:npraep
26,wrogi,adj:sg:acc:m3:pos
27,stosunek,subst:sg:acc:m3
28,do,prep:gen
29,Polska,subst:sg:gen:f
30,ludowy,adj:sg:gen:f:pos
31,i,conj
32,do,prep:gen
33,budowa,subst:sg:gen:f
34,socjalizm,subst:sg:gen:m3
35,",",interp
36,do,prep:gen
37,wszelki,adj:pl:gen:m3:pos
38,przejaw,subst:pl:gen:m3
39,budować,ger:sg:gen:n:imperf:aff
40,nowy,adj:sg:gen:n:pos
41,życie,subst:sg:gen:n
42,w,prep:loc:nwok
43,Polska,subst:sg:loc:f
44,datować,fin:sg:ter:imperf
45,się,qub
46,od,prep:gen:nwok
47,wyzwolić,ger:sg:gen:n:perf:aff
48,Polska,subst:sg:gen:f
49,przez,prep:acc:nwok
50,armia,subst:sg:acc:f
51,radziecki,adj:sg:acc:f:pos
52,.,interp
53,jeśli,comp
54,kolega,brev:pun
55,.,interp
56,bąk,subst:sg:nom:m2
57,być,fin:sg:ter:imperf
58,odpowiedzialny,adj:sg:nom:m2:pos
59,za,prep:acc
60,swój,adj:pl:acc:m3:pos
61,czyn,subst:pl:acc:m3
62,-,interp
63,nasz,adj:sg:inst:m3:pos
64,obowiązek,subst:sg:inst:m3
65,być,fin:sg:ter:imperf
66,wykluczyć,ger:sg:nom:n:perf:aff
67,on,ppron3:sg:gen:m1:ter:nakc:npraep
68,z,prep:gen:wok
69,związek,subst:sg:gen:m3
70,.,interp
71,jeżeli,comp
72,nie,qub
73,",",interp
74,choroba,subst:sg:nom:f
75,on,ppron3:sg:gen:m1:ter:akc:npraep
76,przynosić,fin:sg:ter:imperf
77,nieobliczalny,adj:pl:acc:f:pos
78,szkoda,subst:pl:acc:f
79,dobry,adj:sg:gen:f:pos
80,opinia,subst:sg:gen:f
81,związek,subst:sg:gen:m3
82,literat,subst:pl:gen:m1
83,",",interp
84,a,conj
85,zatem,conj
86,człowiek,subst:sg:gen:m1
87,chory,subst:sg:gen:m1
88,psychicznie,adv:pos
89,i,conj
90,szkodnik,subst:sg:acc:m2
91,tolerować,inf:imperf
92,w,prep:loc:nwok
93,związek,subst:sg:loc:m3
94,nie,qub
95,można,pred
96,.,interp
97,kolega,brev:pun
98,.,interp
99,Jan,subst:sg:nom:m1
100,Bykowski,subst:sg:nom:m1
101,przypomnieć,praet:sg:m1:perf
102,wiele,num:pl:acc:m3:rec
103,fakt,subst:pl:gen:m3
104,",",interp
105,mówić,pact:pl:gen:m3:imperf:aff
106,o,prep:loc
107,to,subst:sg:loc:n
108,",",interp
109,że,comp
110,bąk,subst:sg:nom:m2
111,być,fin:sg:ter:imperf
112,faszyzować,pact:sg:inst:m1:imperf:aff
113,antysemita,subst:sg:inst:m1
114,",",interp
115,zdeklarowany,adj:sg:inst:m1:pos
116,rasista,subst:sg:inst:m1
117,",",interp
118,niedemokratą,ign
119,i,conj
120,w,prep:acc:nwok
121,żaden,adj:sg:acc:m3:pos
122,sposób,subst:sg:acc:m3
123,nie,qub
124,mieścić,fin:sg:ter:imperf
125,się,qub
126,w,prep:loc:nwok
127,szereg,subst:pl:loc:m3
128,pisarz,subst:pl:gen:m1
129,Polska,subst:sg:gen:f
130,Ludowy,adj:sg:gen:f:pos
131,.,interp
132,kolega,brev:pun
133,.,interp
134,doktor,brev:npun
135,Jerzy,subst:sg:nom:m1
136,Koller,subst:sg:nom:m1
137,podkreślić,praet:sg:m1:perf
138,z,prep:gen:nwok
139,kolej,subst:sg:gen:f
140,on,ppron3:sg:gen:m1:ter:akc:npraep
141,wrogi,adj:sg:acc:m3:pos
142,stosunek,subst:sg:acc:m3
143,do,prep:gen
144,związek,subst:sg:gen:m3
145,",",interp
146,w,prep:loc:nwok
147,który,adj:sg:loc:n:pos
148,upatrywać,fin:sg:ter:imperf
149,Bąk,subst:sg:nom:m1
150,źródło,subst:sg:acc:n
151,swój,adj:pl:gen:f:pos
152,krzywda,subst:pl:gen:f
153,.,interp
154,on,ppron3:sg:gen:m1:ter:akc:npraep
155,rola,subst:sg:nom:f
156,w,prep:loc:nwok
157,praca,subst:pl:loc:f
158,związek,subst:sg:gen:m3
159,być,fin:sg:ter:imperf
160,destrukcyjny,adj:sg:nom:f:pos
161,",",interp
162,a,conj
163,on,ppron3:sg:gen:m1:ter:akc:npraep
164,stan,subst:sg:nom:m3
165,psychiczny,adj:sg:nom:m3:pos
166,nie,qub
167,pozwalać,fin:sg:ter:imperf
168,na,prep:acc
169,on,ppron3:sg:gen:m3:ter:akc:npraep
170,przynależność,subst:sg:acc:f
171,organizacyjny,adj:sg:acc:f:pos
172,.,interp
0,z,prep:gen:nwok
1,ulica,subst:sg:gen:f
2,szkolny,adj:sg:gen:f:pos
3,",",interp
4,gdzie,adv
5,dotąd,adv
6,wybuchać,praet:pl:m3:imperf
7,pożar,subst:pl:nom:m3
8,",",interp
9,podpalacz,subst:sg:nom:m1
10,przenieść,praet:sg:m1:perf:nagl
11,się,qub
12,na,prep:acc
13,sąsiedni,adj:sg:acc:f:pos
14,ulica,subst:sg:acc:f
15,pomnikowy,adj:sg:acc:f:pos
16,.,interp
17,tu,adv
18,znajdować,fin:pl:ter:imperf
19,się,qub
20,trzy,num:pl:nom:f:congr
21,połączyć,ppas:pl:nom:f:perf:aff
22,z,prep:inst:wok
23,siebie,siebie:inst
24,stodoła,subst:sg:gen:f
25,.,interp
26,od,prep:gen:nwok
27,główny,adj:sg:gen:f:pos
28,ulica,subst:sg:gen:f
29,raciborski,adj:sg:gen:f:pos
30,teren,subst:sg:nom:m3
31,ogrodzić,ppas:sg:nom:m3:perf:aff
32,być,fin:sg:ter:imperf
33,płot,subst:sg:inst:m3
34,.,interp
35,sprawca,subst:sg:nom:m1
36,świetnie,adv:pos
37,orientować,fin:sg:ter:imperf
38,się,qub
39,w,prep:loc:nwok
40,teren,subst:sg:loc:m3
41,.,interp
42,wiedzieć,praet:sg:m1:imperf
43,",",interp
44,że,comp
45,od,prep:gen:nwok
46,strona,subst:sg:gen:f
47,ulica,subst:sg:gen:f
48,szkolny,adj:sg:gen:f:pos
49,nie,qub
50,mieć,fin:sg:ter:imperf
51,płot,subst:sg:gen:m3
52,i,conj
53,można,pred
54,wejść,inf:perf
55,na,prep:acc
56,teren,subst:sg:acc:m3
57,działka,subst:sg:gen:f
58,.,interp
59,Bieńkowiczanie,ign
60,być,fin:pl:ter:imperf
61,pewny,adj:pl:nom:m1:pos
62,",",interp
63,że,comp
64,to,pred
65,ktoś,subst:sg:nom:m1
66,z,prep:gen:wok
67,wieś,subst:sg:gen:f
68,.,interp
69,podobnie,adv:pos
70,oceniać,fin:sg:ter:imperf
71,sytuacja,subst:sg:acc:f
72,młody,adj:sg:nom:m1:com
73,brygadier,subst:sg:nom:m1
74,Jan,subst:sg:nom:m1
75,Pawnik,ign
76,",",interp
77,zastępca,subst:sg:nom:m1
78,komendant,subst:sg:gen:m1
79,powiatowy,adj:sg:gen:m1:pos
80,państwowy,adj:sg:gen:f:pos
81,straż,subst:sg:gen:f
82,pożarny,adj:sg:gen:f:pos
83,w,prep:loc:nwok
84,Racibórz,subst:sg:loc:m3
85,.,interp
86,-,interp
87,mieszkaniec,subst:pl:nom:m1
88,prowadzić,fin:pl:ter:imperf
89,w,prep:loc:wok
90,wieś,subst:sg:loc:f
91,patrol,subst:pl:nom:m3
92,.,interp
93,ogień,subst:sg:nom:m3
94,wybuchnąć,praet:sg:m3:perf
95,akurat,adv
96,wówczas,adv
97,",",interp
98,gdy,adv
99,się,qub
100,skończyć,praet:pl:n:perf
101,.,interp
102,albo,conj
103,podpalacz,subst:sg:nom:m1
104,znać,fin:sg:ter:imperf
105,dokładny,adj:pl:acc:f:pos
106,godzina,subst:pl:acc:f
107,",",interp
108,w,prep:loc:nwok
109,który,adj:pl:loc:f:pos
110,się,qub
111,odbywać,fin:pl:ter:imperf
112,",",interp
113,albo,conj
114,sam,adj:sg:nom:m1:pos
115,brać,fin:sg:ter:imperf
116,w,prep:loc:nwok
117,on,ppron3:pl:loc:m3:ter:akc:praep
118,udział,subst:sg:acc:m3
119,-,interp
120,mówić,fin:sg:ter:imperf
121,Jan,subst:sg:nom:m1
122,Pawnik,ign
123,.,interp
124,policja,subst:sg:nom:f
125,dla,prep:gen
126,dobro,subst:sg:gen:n
127,śledztwo,subst:sg:gen:n
128,nie,qub
129,chcieć,fin:sg:ter:imperf
130,komentować,inf:imperf
131,cały,adj:sg:gen:f:pos
132,sprawa,subst:sg:gen:f
133,.,interp
0,niewiele,adv
1,brakować,praet:sg:n:imperf
2,",",interp
3,a,conj
4,kariera,subst:sg:nom:f
5,pani,subst:sg:gen:f
6,minister,subst:sg:gen:f
7,potoczyć,praet:sg:f:perf
8,by,qub
9,się,qub
10,w,prep:acc:nwok
11,zupełnie,adv:pos
12,inny,adj:sg:acc:m3:pos
13,sposób,subst:sg:acc:m3
14,.,interp
15,w,prep:loc:nwok
16,2002,adj:sg:loc:m3:pos
17,rok,subst:sg:loc:m3
18,postanowić,praet:sg:f:perf
19,walczyć,inf:imperf
20,o,prep:acc
21,stanowisko,subst:sg:acc:n
22,wójt,subst:sg:gen:m1
23,w,prep:loc:nwok
24,rodzinny,adj:sg:loc:f:pos
25,gmina,subst:sg:loc:f
26,–,interp
27,Somianka,subst:sg:loc:f
28,.,interp
29,a,conj
30,właśnie,qub
31,tam,adv
32,przez,prep:acc:nwok
33,siedem,num:pl:acc:m3:rec
34,rok,subst:pl:gen:m3
35,(,interp
36,1990,num:pl:nom:m3:rec
37,-,interp
38,1997,num:pl:nom:m3:rec
39,),interp
40,rządzić,praet:sg:m1:imperf
41,Jarosław,subst:sg:nom:m1
42,Kalinowski,subst:sg:nom:m1
43,.,interp
44,Elżbieta,subst:sg:nom:f
45,Jakubiak,subst:sg:nom:f
46,ponieść,praet:sg:f:perf
47,porażka,subst:sg:acc:f
48,",",interp
49,wójt,subst:sg:inst:m1
50,nie,qub
51,zostać,praet:sg:f:perf
52,",",interp
53,zainstalować,praet:sg:f:perf
54,się,qub
55,więc,conj
56,w,prep:loc:nwok
57,stołeczny,adj:sg:loc:m3:pos
58,magistrat,subst:sg:loc:m3
59,.,interp
60,dać,praet:sg:f:perf
61,się,qub
62,tam,adv
63,poznać,inf:perf
64,jako,conj
65,kompetentny,adj:sg:nom:m1:pos
66,urzędnik,subst:sg:nom:m1
67,.,interp
68,kierować,praet:sg:f:imperf
69,przygotowanie,subst:pl:inst:n
70,do,prep:gen
71,obchód,subst:pl:gen:m3
72,60,adj:pl:gen:m3:pos
73,.,interp
74,rocznica,subst:sg:gen:f
75,powstanie,subst:sg:gen:n
76,warszawski,adj:sg:gen:n:pos
77,i,conj
78,pilotować,praet:sg:f:imperf
79,budowa,subst:sg:acc:f
80,muzeum,subst:sg:gen:n
81,.,interp
82,zdanie,subst:sg:inst:n
83,pracownik,subst:pl:gen:m1
84,magistrat,subst:sg:gen:m3
85,",",interp
86,to,conj
87,w,prep:loc:nwok
88,duży,adj:sg:loc:f:pos
89,miara,subst:sg:loc:f
90,on,ppron3:sg:gen:f:ter:akc:npraep
91,zasługa,subst:sg:nom:f
92,",",interp
93,że,comp
94,cały,adj:sg:nom:f:pos
95,operacja,subst:sg:nom:f
96,nie,qub
97,zakończyć,praet:sg:f:perf
98,się,qub
99,klapa,subst:sg:inst:f
100,i,conj
101,kompromitacja,subst:sg:inst:f
102,władza,subst:pl:gen:f
103,stolica,subst:sg:gen:f
104,.,interp
105,szybko,adv:pos
106,okazać,praet:sg:n:perf
107,się,qub
108,",",interp
109,że,comp
110,świetnie,adv:pos
111,dogadywać,fin:sg:ter:imperf
112,się,qub
113,z,prep:inst:nwok
114,prezydent,subst:sg:inst:m1
115,.,interp
116,jak,adv:pos
117,opowiadać,fin:pl:ter:imperf
118,on,ppron3:sg:gen:f:ter:akc:npraep
119,znajomy,subst:pl:nom:m1
120,",",interp
121,matkować,praet:sg:f:imperf
122,on,ppron3:sg:dat:m1:ter:nakc:npraep
123,",",interp
124,dbać,praet:sg:f:imperf
125,",",interp
126,żeby,comp
127,wypoczywać,praet:sg:m1:imperf
128,i,conj
129,by,qub
130,niepotrzebnie,adv:pos
131,się,qub
132,nie,qub
133,denerwować,praet:sg:m1:imperf
134,.,interp
135,szczególnie,adv:pos
136,chronić,praet:sg:f:imperf
137,on,ppron3:sg:acc:m3:ter:nakc:npraep
138,w,prep:loc:nwok
139,czas,subst:sg:loc:m3
140,kampania,subst:sg:gen:f
141,prezydencki,adj:sg:gen:f:pos
142,.,interp
143,Lech,subst:sg:nom:m1
144,Kaczyński,subst:sg:nom:m1
145,docenić,praet:sg:m1:perf
146,on,ppron3:sg:acc:f:ter:akc:npraep
147,i,conj
148,po,prep:loc
149,wygrany,adj:pl:loc:n:pos
150,wybory,subst:pl:loc:n
151,mianować,praet:sg:m1:imperf
152,szefowa,subst:sg:acc:f
153,gabinet,subst:sg:gen:m3
154,prezydent,subst:sg:gen:m1
155,RP,subst:sg:gen:f
156,.,interp
157,Ciepła,subst:sg:nom:f
158,i,conj
159,kompetentny,adj:sg:nom:f:pos
0,wiosłować,praet:pl:m1:imperf
1,z,prep:inst:nwok
2,tysiąc,subst:sg:inst:m3
3,ostrożność,subst:sg:gen:f
4,;,interp
5,zacisnąć,praet:pl:m1:perf
6,ząb,subst:pl:acc:m3
7,i,conj
8,nikt,subst:sg:nom:m1
9,nie,qub
10,wymówić,praet:sg:m1:perf
11,słowo,subst:sg:gen:n
12,.,interp
13,błyskawica,subst:pl:nom:f
14,dawno,adv:pos
15,już,qub
16,pogasnąć,praet:pl:f:perf
17,i,conj
18,mokry,adj:sg:nom:f:pos
19,otaczać,praet:sg:f:imperf
20,on,ppron3:pl:acc:m1:ter:akc:npraep
21,ciemność,subst:sg:nom:f
22,.,interp
23,-,interp
24,Szostak,subst:sg:nom:f
25,machać,fin:sg:ter:imperf
26,latarka,subst:sg:inst:f
27,!,interp
28,-,interp
29,oznajmić,praet:sg:m1:perf
30,z,prep:inst:nwok
31,radość,subst:sg:inst:f
32,Burski,subst:sg:nom:m1
33,.,interp
34,nie,qub
35,móc,fin:sg:ter:imperf
36,my,ppron12:pl:acc:m1:pri
37,widzieć,inf:imperf
38,",",interp
39,ale,conj
40,dawać,fin:sg:ter:imperf
41,znak,subst:pl:acc:m3
42,.,interp
43,Machaj,subst:sg:nom:m1
44,",",interp
45,machać,impt:sg:sec:imperf
46,",",interp
47,chłopaczek,subst:sg:voc:m1
48,",",interp
49,bo,comp
50,nie,qub
51,wiedzieć,fin:sg:sec:imperf
52,",",interp
53,kto,subst:sg:acc:m1
54,powitać,fin:sg:sec:perf
55,.,interp
56,udać,fin:sg:ter:perf
57,się,qub
58,",",interp
59,udać,fin:sg:ter:perf
60,się,qub
61,!,interp
62,Adaś,subst:sg:voc:m1
63,",",interp
64,strasznie,adv:pos
65,ty,ppron12:sg:acc:f:sec:nakc
66,kochać,fin:sg:pri:imperf
67,!,interp
68,-,interp
69,krzyknąć,praet:sg:m1:perf
70,nie,qub
71,stąd,adv
72,",",interp
73,ni,conj
74,zowąd,adv
75,.,interp
76,Adaś,subst:sg:nom:m1
77,uścisnąć,praet:sg:m1:perf
78,on,ppron3:sg:dat:m1:ter:nakc:npraep
79,ręka,subst:sg:acc:f
80,w,prep:loc:nwok
81,ciemność,subst:sg:loc:f
82,.,interp
0,razem,adv
1,pójść,praet:pl:m1:perf
2,do,prep:gen
3,kuchnia,subst:sg:gen:f
4,",",interp
5,przynieść,praet:pl:m1:perf
6,na,prep:acc
7,wpół,adv
8,wystygły,adj:pl:acc:f:pos
9,potrawa,subst:pl:acc:f
10,.,interp
11,odkorkować,praet:sg:m1:perf
12,butelka,subst:sg:acc:f
13,wino,subst:sg:gen:n
14,.,interp
15,jeść,praet:pl:m1:imperf
16,przekomarzać,pcon:imperf
17,się,qub
18,wesoło,adv:pos
19,",",interp
20,pić,praet:pl:m1:imperf
21,wino,subst:sg:acc:n
22,i,conj
23,zaglądać,praet:pl:m1:imperf
24,siebie,siebie:dat
25,w,prep:acc:nwok
26,oko,subst:pl:acc:n
27,jak,adv:pos
28,para,subst:sg:nom:f
29,zakochać,ppas:pl:gen:m1:perf:aff
30,student,subst:pl:gen:m1
31,.,interp
32,-,interp
33,Dlaczegoś,ign
34,tak,adv:pos
35,dziwnie,adv:pos
36,na,prep:acc
37,ja,ppron12:sg:acc:m1:pri:akc
38,patrzyć,praet:sg:m1:imperf
39,?,interp
40,-,interp
41,na,prep:loc
42,ten,adj:sg:loc:m3:pos
43,dywan,subst:sg:loc:m3
44,odkryć,praet:sg:m1:perf
45,być,aglt:sg:pri:perf:wok
46,ty,ppron12:sg:acc:m1:sec:nakc
47,na,prep:acc
48,nowo,adv:pos
49,",",interp
50,strasznie,adv:pos
51,ja,ppron12:sg:dat:f:pri:nakc
52,się,qub
53,podobać,praet:sg:f:imperf
54,być,aglt:sg:sec:imperf:nwok
55,.,interp
56,-,interp
57,E,subst:sg:nom:n
58,",",interp
59,pleść,fin:sg:sec:imperf
60,.,interp
61,.,interp
62,.,interp
63,przecież,qub
64,ja,ppron12:sg:acc:m1:pri:akc
65,znać,fin:sg:sec:imperf
66,do,prep:gen
67,znudzenie,subst:sg:gen:n
68,;,interp
69,co,subst:sg:acc:n
70,tam,qub
71,nowy,adj:sg:acc:m1:pos
72,wypatrzyć,praet:sg:m1:perf
73,być,aglt:sg:sec:perf:wok
74,?,interp
75,-,interp
76,Wyglądałaś,ign
77,jak,adv:pos
78,Ewa,subst:sg:nom:f
79,z,prep:gen:nwok
80,flamandzki,adj:sg:gen:m3:pos
81,gobelin,subst:sg:gen:m3
82,.,interp
83,-,interp
84,lubić,fin:sg:sec:imperf
85,ten,adj:sg:acc:m3:pos
86,dywan,subst:sg:acc:m3
87,.,interp
0,obiekt,subst:sg:nom:m3
1,Storyboard,ign
2,nie,qub
3,być,fin:sg:ter:imperf
4,ostatni,adj:sg:inst:m3:pos
5,znacznik,subst:sg:inst:m3
6,",",interp
7,który,adj:sg:nom:m3:pos
8,poznawać,fin:pl:pri:imperf
9,w,prep:loc:nwok
10,ten,adj:sg:loc:n:pos
11,miejsce,subst:sg:loc:n
12,.,interp
13,do,prep:gen
14,powiązać,ger:sg:gen:n:perf:aff
15,ten,adj:sg:gen:m3:pos
16,obiekt,subst:sg:gen:m3
17,z,prep:gen:nwok
18,triggerem,ign
19,zdarzenie,subst:sg:gen:n
20,należeć,fin:sg:ter:imperf
21,wykorzystać,inf:perf
22,obiekt,subst:sg:acc:m3
23,Begina,subst:pl:gen:f
24,-,interp
25,Storyboard,ign
26,.,interp
27,całość,subst:sg:nom:f
28,animacja,subst:sg:gen:f
29,wyglądać,fin:sg:ter:imperf
30,zatem,conj
31,następująco,adv:pos
32,:,interp
33,tuż,qub
34,po,prep:loc
35,kliknąć,ger:sg:loc:n:perf:aff
36,przycisk,subst:sg:gen:m3
37,rozpocząć,fin:sg:ter:perf
38,się,qub
39,animacja,subst:sg:nom:f
40,",",interp
41,który,adj:sg:nom:f:pos
42,po,prep:loc
43,5,num:pl:loc:f:congr
44,sekunda,subst:pl:loc:f
45,doprowadzić,fin:sg:ter:perf
46,do,prep:gen
47,poszerzyć,ger:sg:gen:n:perf:aff
48,przycisk,subst:sg:gen:m3
49,na,prep:acc
50,szerokość,subst:sg:acc:f
51,cały,adj:sg:gen:n:pos
52,okno,subst:sg:gen:n
53,(,interp
54,przy,prep:loc
55,założenie,subst:sg:loc:n
56,",",interp
57,że,comp
58,okno,subst:sg:nom:n
59,mieć,fin:sg:ter:imperf
60,150,num:pl:acc:m3:rec
61,piksel,subst:pl:gen:m3
62,szerokość,subst:sg:gen:f
63,),interp
64,.,interp
65,wszystek,adj:pl:nom:f:pos
66,animacja,subst:pl:nom:f
67,udostępniać,fin:pl:ter:imperf
68,inny,adj:pl:nom:f:pos
69,ciekawy,adj:pl:nom:f:pos
70,właściwość,subst:pl:nom:f
71,",",interp
72,który,adj:pl:nom:f:pos
73,pozwalać,fin:pl:ter:imperf
74,na,prep:acc
75,bardzo,adv:com
76,precyzyjny,adj:sg:acc:f:pos
77,kontrola,subst:sg:acc:f
78,nad,prep:inst:nwok
79,on,ppron3:pl:inst:m1:ter:akc:praep
80,:,interp
81,public,subst:sg:gen:n
82,RepeatBehavior,ign
83,RepeatBehavior,ign
84,-,interp
85,określać,fin:sg:ter:imperf
86,sposób,subst:sg:acc:m3
87,powtarzać,ger:sg:gen:n:imperf:aff
88,animacja,subst:sg:gen:f
89,.,interp
90,należeć,fin:sg:ter:imperf
91,podać,inf:perf
92,liczba,subst:sg:acc:f
93,powtórzenie,subst:pl:gen:n
94,(,interp
95,z,prep:inst:nwok
96,sufiks,subst:sg:inst:m3
97,x,subst:pl:gen:m3
98,",",interp
99,na przykład,brev:pun
100,.,interp
101,2,num:pl:acc:m3:congr
102,x,subst:pl:acc:m3
103,),interp
104,",",interp
105,aby,comp
106,uzyskać,inf:perf
107,nad,brev:npun
108,-,interp
109,krotność,ign
110,powtórzenie,subst:pl:gen:n
111,",",interp
112,wartość,subst:sg:nom:f
113,Forever,ign
114,",",interp
115,aby,comp
116,animacja,subst:sg:nom:f
117,być,praet:sg:f:imperf
118,powtarzać,ppas:sg:nom:f:imperf:aff
119,nieskończenie,adv:pos
120,wiele,num:pl:nom:m3:rec
121,raz,subst:pl:gen:m3
122,",",interp
123,lub,conj
124,wartość,subst:sg:acc:f
125,typ,subst:sg:gen:m3
126,TimeSpan,ign
127,(,interp
128,czyli,conj
129,przedział,subst:sg:nom:m3
130,czasowy,adj:sg:nom:m3:pos
131,),interp
132,",",interp
133,aby,comp
134,animacja,subst:sg:nom:f
135,być,praet:sg:f:imperf
136,powtarzać,ppas:sg:nom:f:imperf:aff
137,przez,prep:acc:nwok
138,określony,adj:sg:acc:m3:pos
139,czas,subst:sg:acc:m3
140,(,interp
141,przy,prep:loc
142,ustawić,ger:sg:loc:n:perf:aff
143,ten,adj:sg:gen:f:pos
144,wartość,subst:sg:gen:f
145,na,prep:loc
146,0,num:pl:loc:m3:congr
147,:,interp
148,0,num:pl:gen:m3:congr
149,:,interp
150,6,num:pl:gen:m3:congr
151,i,conj
152,czas,subst:sg:loc:m3
153,trwać,ger:sg:gen:n:imperf:aff
154,animacja,subst:sg:gen:f
155,wynosić,pact:sg:inst:m3:imperf:aff
156,3,adj:sg:gen:f:pos
157,sekunda,subst:sg:gen:f
158,",",interp
159,animacja,subst:sg:nom:f
160,zostać,fin:sg:ter:perf
161,wykonać,ppas:sg:nom:f:perf:aff
162,dwa,num:pl:acc:m3:congr
163,raz,subst:pl:acc:m3
164,),interp
165,.,interp
166,w,prep:loc:nwok
167,pierwszy,adj:sg:loc:m3:pos
168,przypadek,subst:sg:loc:m3
169,można,pred
170,podać,inf:perf
171,wartość,subst:sg:acc:f
172,niecałkowity,adj:sg:acc:f:pos
173,(,interp
174,na przykład,brev:pun
175,.,interp
176,0.3,num:pl:gen:n:congr
177,x,subst:pl:gen:m3
178,),interp
179,",",interp
180,aby,comp
181,animacja,subst:sg:nom:f
182,być,praet:sg:f:imperf
183,wykonać,ppas:sg:nom:f:perf:aff
184,tylko,qub
185,w,prep:loc:nwok
186,część,subst:sg:loc:f
187,.,interp
0,wykaz,subst:sg:nom:m3
1,linia,subst:sg:gen:f
2,o,prep:loc
3,znaczenie,subst:sg:loc:n
4,państwowy,adj:sg:loc:n:pos
5,ustanawiać,fin:sg:ter:imperf
6,rząd,subst:sg:nom:m3
7,specjalny,adj:sg:inst:m3:pos
8,dekret,subst:sg:inst:m3
9,.,interp
10,linia,subst:pl:nom:f
11,o,prep:loc
12,taki,adj:sg:loc:n:pos
13,znaczenie,subst:sg:loc:n
14,pełnić,fin:pl:ter:imperf
15,ważny,adj:pl:nom:f:pos
16,funkcja,subst:pl:nom:f
17,gospodarczy,adj:pl:nom:f:pos
18,",",interp
19,obronny,adj:pl:nom:f:pos
20,",",interp
21,społeczny,adj:pl:nom:f:pos
22,lub,conj
23,ekologiczny,adj:pl:nom:f:pos
24,.,interp
25,finansowy,adj:sg:nom:f:pos
26,odpowiedzialność,subst:sg:nom:f
27,za,prep:acc
28,dobry,adj:sg:acc:m3:pos
29,stan,subst:sg:acc:m3
30,ten,adj:pl:gen:f:pos
31,linia,subst:pl:gen:f
32,spoczywać,fin:sg:ter:imperf
33,właśnie,qub
34,na,prep:loc
35,państwo,subst:sg:loc:n
36,–,interp
37,ustawa,subst:sg:nom:f
38,mówić,fin:sg:ter:imperf
39,",",interp
40,że,comp
41,mieć,fin:sg:ter:imperf
42,on,ppron3:sg:nom:n:ter:akc:npraep
43,pokrywać,inf:imperf
44,wszelki,adj:pl:acc:m3:pos
45,koszt,subst:pl:acc:m3
46,remont,subst:pl:gen:m3
47,i,conj
48,inwestycja,subst:pl:gen:f
49,.,interp
50,tymczasem,adv
51,praktyka,subst:sg:nom:f
52,być,fin:sg:ter:imperf
53,dużo,adv:pos
54,zły,adj:sg:nom:f:com
55,–,interp
56,w,prep:loc:nwok
57,ostatni,adj:pl:loc:m3:pos
58,3,num:pl:loc:m3:congr
59,rok,subst:pl:loc:m3
60,z,prep:gen:nwok
61,budżet,subst:sg:gen:m3
62,sfinansować,imps:perf
63,zaledwie,qub
64,jeden,adj:sg:acc:f:pos
65,czwarta,subst:sg:acc:f
66,wydatek,subst:pl:gen:m3
67,ponieść,ppas:pl:gen:m3:perf:aff
68,na,prep:acc
69,taki,adj:sg:acc:m3:pos
70,cel,subst:sg:acc:m3
71,.,interp
72,spółka,subst:sg:nom:f
73,zależny,adj:sg:nom:f:pos
74,PKP,subst:sg:gen:n
75,polski,adj:pl:acc:f:pos
76,Linia,subst:pl:acc:f
77,kolejowy,adj:pl:acc:f:pos
78,musieć,praet:sg:f:imperf
79,pokryć,inf:perf
80,z,prep:gen:nwok
81,inny,adj:pl:gen:m3:pos
82,środek,subst:pl:gen:m3
83,3,num:pl:gen:m3:congr
84,/,interp
85,4,num:pl:gen:m3:congr
86,koszt,subst:pl:gen:m3
87,ten,adj:pl:gen:f:pos
88,naprawa,subst:pl:gen:f
89,",",interp
90,remont,subst:pl:gen:m3
91,",",interp
92,modernizacja,subst:pl:gen:f
93,i,conj
94,nowy,adj:pl:gen:f:pos
95,inwestycja,subst:pl:gen:f
96,",",interp
97,jaki,adj:pl:nom:m3:pos
98,zostać,praet:pl:m3:perf
99,dokonać,ppas:pl:nom:m3:perf:aff
100,na,prep:loc
101,linia,subst:pl:loc:f
102,o,prep:loc
103,znaczenie,subst:sg:loc:n
104,państwowy,adj:sg:loc:n:pos
105,.,interp
106,taki,adj:sg:nom:m3:pos
107,status,subst:sg:nom:m3
108,mieć,fin:sg:ter:imperf
109,12,num:pl:acc:m3:rec
110,tysiąc,subst:pl:gen:m3
111,kilometr,subst:pl:gen:m3
112,linia,subst:pl:gen:f
113,kolejowy,adj:pl:gen:f:pos
114,–,interp
115,mało,adv:com
116,dużo,adv:com
117,połowa,subst:sg:nom:f
118,ogólny,adj:sg:gen:f:pos
119,długość,subst:sg:gen:f
